Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150126, 10:52:00.000, AAPL, C, 125.0000, 20150417, 2.25, 2.25, 2.25, 2.25, 47.25, 21, 2
20150126, 10:52:00.000, AAPL, P, 110.0000, 20150130, 1.50, 1.50, 1.49, 1.49, 14.99, 10, 5
20150126, 10:52:00.000, AAPL, C, 110.0000, 20150320, 7.55, 7.55, 7.55, 7.55, 7.55, 1, 1
20150126, 10:52:00.000, AAPL, C, 112.0000, 20150130, 4.32, 4.33, 4.32, 4.33, 21.61, 5, 3
20150126, 10:52:00.000, AAPL, C, 108.0000, 20150130, 7.15, 7.15, 7.15, 7.15, 71.50, 10, 1
20150126, 10:52:01.000, AAPL, P, 100.0000, 20160115, 7.05, 7.05, 7.05, 7.05, 70.50, 10, 1
20150126, 10:52:01.000, AAPL, C, 122.0000, 20150130, 0.57, 0.57, 0.57, 0.57, 2.28, 4, 2
20150126, 10:52:02.000, AAPL, P, 110.0000, 20150130, 1.49, 1.49, 1.49, 1.49, 5.96, 4, 1
20150126, 10:52:02.000, AAPL, C, 117.0000, 20150130, 1.86, 1.86, 1.86, 1.86, 1.86, 1, 1
20150126, 10:52:02.000, AAPL, C, 112.0000, 20150130, 4.33, 4.33, 4.33, 4.33, 17.32, 4, 1
20150126, 10:52:03.000, AAPL, P, 100.0000, 20150220, 0.66, 0.66, 0.66, 0.66, 0.66, 1, 1
20150126, 10:52:04.000, AAPL, C, 108.5700, 20160115, 15.15, 15.15, 15.15, 15.15, 75.75, 5, 1
20150126, 10:52:04.000, AAPL, C, 118.0000, 20150213, 2.18, 2.18, 2.18, 2.18, 8.72, 4, 1
20150126, 10:52:04.000, AAPL, C, 100.0000, 20150220, 14.61, 14.61, 14.61, 14.61, 116.88, 8, 2
20150126, 10:52:04.000, AAPL, C, 113.0000, 20150130, 3.77, 3.77, 3.77, 3.77, 7.54, 2, 1
20150126, 10:52:04.000, AAPL, C, 114.0000, 20150130, 3.23, 3.23, 3.23, 3.23, 32.30, 10, 1
20150126, 10:52:05.000, AAPL, C, 107.0000, 20150213, 8.30, 8.30, 8.30, 8.30, 16.60, 2, 1
20150126, 10:52:05.000, AAPL, C, 121.0000, 20150206, 1.08, 1.08, 1.08, 1.08, 1.08, 1, 1
20150126, 10:52:05.000, AAPL, C, 119.0000, 20150206, 1.56, 1.56, 1.56, 1.56, 1.56, 1, 1
20150126, 10:52:05.000, AAPL, C, 116.0000, 20150130, 2.25, 2.25, 2.25, 2.25, 2.25, 1, 1
20150126, 10:52:05.000, AAPL, C, 115.0000, 20150130, 2.72, 2.72, 2.72, 2.72, 2.72, 1, 1
20150126, 10:52:06.000, AAPL, C, 120.0000, 20150417, 3.65, 3.65, 3.65, 3.65, 36.50, 10, 1
20150126, 10:52:06.000, AAPL, C, 118.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 3.00, 2, 1
20150126, 10:52:07.000, AAPL, P, 105.0000, 20150220, 1.34, 1.34, 1.34, 1.34, 2.68, 2, 1
