Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150128, 10:51:56.000, ADT, C, 35.0000, 20150220, 0.86, 0.86, 0.86, 0.86, 14.62, 17, 1
20150128, 10:51:58.000, ADT, C, 37.0000, 20150320, 0.54, 0.54, 0.54, 0.54, 161.46, 299, 2
20150128, 10:51:58.000, ADT, C, 35.0000, 20150220, 0.86, 0.86, 0.86, 0.86, 257.14, 299, 2
20150128, 10:53:49.000, ADT, C, 37.0000, 20150320, 0.60, 0.60, 0.60, 0.60, 90.00, 150, 2
20150128, 10:56:38.000, ADT, C, 35.0000, 20150220, 0.80, 0.80, 0.80, 0.80, 1600.00, 2000, 1
20150128, 10:57:49.000, ADT, C, 34.0000, 20150320, 1.90, 1.90, 1.90, 1.90, 95.00, 50, 3
20150128, 10:57:57.000, ADT, C, 34.0000, 20150320, 1.90, 1.90, 1.90, 1.90, 95.00, 50, 2
20150128, 11:00:01.000, ADT, C, 34.0000, 20150320, 1.90, 1.90, 1.90, 1.90, 95.00, 50, 1
20150128, 11:01:02.000, ADT, C, 34.0000, 20150320, 1.90, 1.90, 1.90, 1.90, 95.00, 50, 1
20150128, 11:08:09.000, ADT, P, 34.0000, 20150417, 1.20, 1.20, 1.20, 1.20, 24.00, 20, 3
20150128, 11:08:19.000, ADT, P, 34.0000, 20150417, 1.20, 1.20, 1.20, 1.20, 6.00, 5, 1
20150128, 11:10:17.000, ADT, C, 30.0000, 20150220, 5.20, 5.20, 5.20, 5.20, 5.20, 1, 1
20150128, 11:12:31.000, ADT, P, 33.0000, 20150220, 0.41, 0.41, 0.41, 0.41, 2.46, 6, 1
20150128, 11:12:31.000, ADT, P, 34.0000, 20150220, 0.61, 0.61, 0.61, 0.61, 3.66, 6, 1
20150128, 11:22:38.000, ADT, C, 37.0000, 20150320, 0.65, 0.65, 0.65, 0.65, 6.50, 10, 1
20150128, 11:28:19.000, ADT, C, 34.0000, 20150320, 2.15, 2.15, 2.15, 2.15, 36.55, 17, 1
20150128, 11:28:24.000, ADT, C, 36.0000, 20150220, 0.55, 0.55, 0.55, 0.55, 5.50, 10, 3
20150128, 11:30:41.000, ADT, C, 37.0000, 20150320, 0.70, 0.70, 0.70, 0.70, 3.50, 5, 1
20150128, 11:39:32.000, ADT, C, 35.0000, 20150220, 1.10, 1.10, 1.10, 1.10, 1100.00, 1000, 1
20150128, 11:44:14.000, ADT, C, 35.0000, 20150220, 1.10, 1.10, 1.10, 1.10, 27.50, 25, 1
20150128, 11:47:03.000, ADT, C, 35.0000, 20150220, 1.01, 1.01, 1.01, 1.01, 5.05, 5, 1
20150128, 12:00:15.000, ADT, C, 37.0000, 20150220, 0.35, 0.35, 0.35, 0.35, 5.25, 15, 2
20150128, 12:00:44.000, ADT, C, 37.0000, 20150220, 0.35, 0.35, 0.35, 0.35, 3.50, 10, 1
20150128, 12:01:37.000, ADT, C, 35.0000, 20150220, 1.30, 1.30, 1.30, 1.30, 2.60, 2, 1
20150128, 12:03:18.000, ADT, C, 30.0000, 20150220, 5.70, 5.70, 5.70, 5.70, 5.70, 1, 1
20150128, 12:11:09.000, ADT, P, 34.0000, 20150220, 0.40, 0.40, 0.40, 0.40, 2.00, 5, 2
20150128, 12:12:20.000, ADT, P, 34.0000, 20150220, 0.40, 0.40, 0.40, 0.40, 2.00, 5, 1
20150128, 12:13:39.000, ADT, C, 35.0000, 20150320, 1.79, 1.79, 1.79, 1.79, 12.53, 7, 1
20150128, 12:17:42.000, ADT, P, 21.0000, 20150717, 0.15, 0.15, 0.15, 0.15, 1.50, 10, 1
20150128, 12:18:58.000, ADT, P, 32.0000, 20150417, 0.55, 0.55, 0.55, 0.55, 11.00, 20, 2
20150128, 12:27:21.000, ADT, P, 32.0000, 20150417, 0.55, 0.55, 0.55, 0.55, 36.30, 66, 2
20150128, 12:27:23.000, ADT, P, 32.0000, 20150417, 0.55, 0.55, 0.55, 0.55, 38.50, 70, 2
20150128, 12:29:45.000, ADT, P, 32.0000, 20150417, 0.55, 0.55, 0.55, 0.55, 62.70, 114, 3
20150128, 12:29:59.000, ADT, C, 39.0000, 20150417, 0.50, 0.50, 0.50, 0.50, 25.00, 50, 3
20150128, 12:31:07.000, ADT, C, 36.0000, 20150417, 1.50, 1.50, 1.50, 1.50, 52.50, 35, 2
20150128, 12:32:51.000, ADT, C, 36.0000, 20150417, 1.50, 1.50, 1.50, 1.50, 30.00, 20, 1
20150128, 12:34:48.000, ADT, P, 32.0000, 20150417, 0.60, 0.60, 0.60, 0.60, 3.00, 5, 4
20150128, 12:42:40.000, ADT, C, 36.0000, 20150417, 1.50, 1.50, 1.50, 1.50, 25.50, 17, 1
20150128, 12:42:59.000, ADT, C, 36.0000, 20150417, 1.50, 1.50, 1.50, 1.50, 4.50, 3, 1
20150128, 12:43:45.000, ADT, C, 34.0000, 20150320, 2.35, 2.35, 2.35, 2.35, 23.50, 10, 1
20150128, 12:43:55.000, ADT, C, 34.0000, 20150320, 2.35, 2.35, 2.35, 2.35, 47.00, 20, 1
20150128, 12:44:09.000, ADT, C, 34.0000, 20150320, 2.35, 2.35, 2.35, 2.35, 47.00, 20, 1
20150128, 13:13:06.000, ADT, C, 34.0000, 20150220, 1.75, 1.75, 1.75, 1.75, 3.50, 2, 1
20150128, 13:15:42.000, ADT, P, 35.0000, 20150417, 1.60, 1.60, 1.60, 1.60, 4.80, 3, 1
20150128, 13:40:00.000, ADT, P, 36.0000, 20150320, 2.05, 2.05, 2.05, 2.05, 30.75, 15, 4
20150128, 13:41:04.000, ADT, P, 34.0000, 20150220, 0.65, 0.65, 0.65, 0.65, 19.50, 30, 1
20150128, 13:47:07.000, ADT, C, 42.0000, 20150417, 0.05, 0.05, 0.05, 0.05, 3.25, 65, 3
20150128, 13:53:45.000, ADT, C, 39.0000, 20150417, 0.30, 0.30, 0.30, 0.30, 0.30, 1, 1
20150128, 14:00:22.000, ADT, C, 36.0000, 20150220, 0.50, 0.50, 0.50, 0.50, 5.00, 10, 1
20150128, 14:04:23.000, ADT, C, 37.0000, 20150320, 0.60, 0.60, 0.60, 0.60, 9.00, 15, 2
20150128, 14:04:28.000, ADT, C, 37.0000, 20150320, 0.60, 0.60, 0.60, 0.60, 9.00, 15, 1
20150128, 14:04:50.000, ADT, C, 37.0000, 20150320, 0.60, 0.60, 0.60, 0.60, 9.00, 15, 1
20150128, 14:08:17.000, ADT, C, 37.0000, 20150220, 0.20, 0.20, 0.20, 0.20, 0.40, 2, 2
20150128, 14:15:18.000, ADT, C, 35.0000, 20150320, 1.30, 1.30, 1.30, 1.30, 22.10, 17, 2
20150128, 14:15:38.000, ADT, C, 35.0000, 20150320, 1.30, 1.30, 1.30, 1.30, 130.00, 100, 1
20150128, 14:15:55.000, ADT, C, 35.0000, 20150320, 1.30, 1.30, 1.30, 1.30, 130.00, 100, 1
20150128, 14:23:08.000, ADT, C, 35.0000, 20150320, 1.25, 1.25, 1.25, 1.25, 6.25, 5, 1
20150128, 14:25:36.000, ADT, C, 35.0000, 20150320, 1.20, 1.20, 1.20, 1.20, 120.00, 100, 1
20150128, 14:25:36.000, ADT, C, 34.0000, 20150220, 1.54, 1.54, 1.54, 1.54, 154.00, 100, 1
20150128, 14:38:14.000, ADT, P, 35.0000, 20150220, 1.10, 1.10, 1.10, 1.10, 11.00, 10, 1
20150128, 14:39:03.000, ADT, C, 35.0000, 20150220, 0.75, 0.75, 0.75, 0.75, 0.75, 1, 1
20150128, 15:02:51.000, ADT, C, 35.0000, 20150320, 1.25, 1.25, 1.25, 1.25, 62.50, 50, 1
20150128, 15:03:41.000, ADT, C, 35.0000, 20150320, 1.25, 1.25, 1.25, 1.25, 125.00, 100, 1
20150128, 15:05:22.000, ADT, C, 35.0000, 20150320, 1.25, 1.25, 1.25, 1.25, 25.00, 20, 1
20150128, 15:07:52.000, ADT, C, 35.0000, 20150320, 1.25, 1.25, 1.25, 1.25, 162.50, 130, 1
20150128, 15:28:53.000, ADT, C, 38.0000, 20150717, 1.23, 1.23, 1.23, 1.23, 3.69, 3, 1
20150128, 15:31:28.000, ADT, P, 28.0000, 20150220, 0.05, 0.05, 0.05, 0.05, 0.05, 1, 1
20150128, 15:44:36.000, ADT, C, 40.0000, 20150717, 0.65, 0.65, 0.65, 0.65, 6.50, 10, 7
20150128, 15:44:58.000, ADT, C, 37.0000, 20150717, 1.50, 1.50, 1.50, 1.50, 1.50, 1, 1
20150128, 15:44:59.000, ADT, P, 25.0000, 20150717, 0.35, 0.35, 0.35, 0.35, 5.95, 17, 2
20150128, 15:44:59.000, ADT, C, 37.0000, 20150717, 1.50, 1.50, 1.50, 1.50, 15.00, 10, 1
20150128, 15:45:52.000, ADT, P, 36.0000, 20150417, 2.55, 2.55, 2.55, 2.55, 45.90, 18, 4
20150128, 15:45:52.000, ADT, P, 35.0000, 20150417, 1.95, 1.95, 1.95, 1.95, 1.95, 1, 1
20150128, 15:45:54.000, ADT, P, 36.0000, 20150417, 2.55, 2.55, 2.55, 2.55, 38.25, 15, 7
20150128, 15:45:55.000, ADT, P, 36.0000, 20150417, 2.55, 2.55, 2.55, 2.55, 12.75, 5, 4
20150128, 15:46:06.000, ADT, P, 36.0000, 20150417, 2.55, 2.55, 2.55, 2.55, 5.10, 2, 1
20150128, 15:46:10.000, ADT, P, 36.0000, 20150417, 2.55, 2.55, 2.55, 2.55, 2.55, 1, 1
20150128, 15:46:12.000, ADT, P, 36.0000, 20150417, 2.55, 2.55, 2.55, 2.55, 2.55, 1, 1
20150128, 15:46:21.000, ADT, P, 36.0000, 20150417, 2.55, 2.55, 2.55, 2.55, 2.55, 1, 1
20150128, 15:46:31.000, ADT, P, 35.0000, 20150417, 1.95, 1.95, 1.95, 1.95, 19.50, 10, 1
20150128, 15:47:55.000, ADT, P, 36.0000, 20150417, 2.60, 2.60, 2.60, 2.60, 46.80, 18, 7
20150128, 15:47:56.000, ADT, P, 36.0000, 20150417, 2.60, 2.60, 2.60, 2.60, 10.40, 4, 4
20150128, 15:54:44.000, ADT, P, 34.0000, 20150220, 0.80, 0.80, 0.80, 0.80, 0.80, 1, 1
