Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150127, 09:31:03.000, IBM, P, 145.0000, 20150417, 1.97, 1.97, 1.97, 1.97, 3.94, 2, 1
20150127, 09:31:03.000, IBM, P, 140.0000, 20170120, 12.50, 12.50, 12.50, 12.50, 25.00, 2, 1
20150127, 09:31:03.000, IBM, C, 160.0000, 20160115, 8.05, 8.05, 8.05, 8.05, 8.05, 1, 1
20150127, 09:31:03.000, IBM, P, 155.0000, 20150206, 2.00, 2.00, 2.00, 2.00, 8.00, 4, 1
20150127, 09:31:04.000, IBM, C, 135.0000, 20170120, 27.00, 27.00, 27.00, 27.00, 27.00, 1, 1
20150127, 09:31:04.000, IBM, P, 155.0000, 20150320, 4.55, 4.55, 4.55, 4.55, 22.75, 5, 1
20150127, 09:31:04.000, IBM, C, 165.0000, 20150220, 0.20, 0.20, 0.20, 0.20, 1.00, 5, 1
20150127, 09:31:04.000, IBM, P, 150.0000, 20150220, 1.32, 1.32, 1.32, 1.32, 1.32, 1, 1
20150127, 09:31:04.000, IBM, C, 180.0000, 20160115, 3.15, 3.15, 3.15, 3.15, 18.90, 6, 1
20150127, 09:31:04.000, IBM, P, 165.0000, 20160115, 19.40, 19.40, 19.40, 19.40, 19.40, 1, 1
20150127, 09:31:05.000, IBM, P, 152.5000, 20150220, 2.22, 2.22, 2.22, 2.22, 4.44, 2, 1
20150127, 09:31:05.000, IBM, C, 155.0000, 20150320, 3.70, 3.70, 3.70, 3.70, 3.70, 1, 1
20150127, 09:31:05.000, IBM, P, 160.0000, 20150130, 5.18, 5.18, 5.18, 5.18, 31.08, 6, 1
20150127, 09:31:05.000, IBM, C, 190.0000, 20150320, 0.09, 0.09, 0.09, 0.09, 0.09, 1, 1
20150127, 09:31:05.000, IBM, C, 175.0000, 20150320, 0.12, 0.12, 0.12, 0.12, 0.24, 2, 1
20150127, 09:31:05.000, IBM, P, 150.0000, 20150213, 1.01, 1.01, 1.01, 1.01, 10.10, 10, 1
20150127, 09:31:05.000, IBM, P, 157.5000, 20150130, 3.17, 3.17, 3.17, 3.17, 19.02, 6, 1
20150127, 09:31:05.000, IBM, C, 165.0000, 20150320, 0.72, 0.72, 0.72, 0.72, 0.72, 1, 1
20150127, 09:31:05.000, IBM, P, 147.0000, 20150213, 0.61, 0.61, 0.61, 0.61, 6.10, 10, 1
20150127, 09:31:05.000, IBM, C, 145.0000, 20150417, 10.50, 10.50, 10.50, 10.50, 10.50, 1, 1
20150127, 09:31:05.000, IBM, P, 155.0000, 20150320, 4.55, 4.55, 4.55, 4.55, 27.30, 6, 1
20150127, 09:31:05.000, IBM, P, 150.0000, 20150220, 1.45, 1.45, 1.45, 1.45, 2.90, 2, 1
20150127, 09:31:05.000, IBM, C, 180.0000, 20160115, 3.05, 3.05, 3.05, 3.05, 18.30, 6, 1
20150127, 09:31:05.000, IBM, C, 155.0000, 20150130, 1.11, 1.11, 1.11, 1.11, 7.77, 7, 1
20150127, 09:31:05.000, IBM, C, 160.0000, 20150130, 0.05, 0.05, 0.05, 0.05, 0.50, 10, 1
20150127, 09:31:05.000, IBM, C, 170.0000, 20150417, 0.65, 0.65, 0.65, 0.65, 11.05, 17, 1
20150127, 09:31:05.000, IBM, P, 140.0000, 20150717, 3.20, 3.20, 3.20, 3.20, 3.20, 1, 1
20150127, 09:31:05.000, IBM, P, 155.0000, 20150206, 2.35, 2.35, 2.35, 2.35, 2.35, 1, 1
20150127, 09:31:06.000, IBM, P, 165.0000, 20150220, 11.00, 11.00, 11.00, 11.00, 649.00, 59, 1
20150127, 09:31:09.000, IBM, P, 152.5000, 20150206, 1.38, 1.38, 1.38, 1.38, 4.14, 3, 1
20150127, 09:31:10.000, IBM, P, 160.0000, 20160115, 16.66, 16.66, 16.66, 16.66, 16.66, 1, 1
20150127, 09:31:14.000, IBM, P, 150.0000, 20150213, 1.14, 1.14, 1.14, 1.14, 1.14, 1, 1
20150127, 09:31:16.000, IBM, P, 155.0000, 20150130, 1.25, 1.25, 1.22, 1.22, 178.69, 143, 15
20150127, 09:31:17.000, IBM, P, 155.0000, 20150130, 1.18, 1.21, 1.13, 1.13, 183.12, 155, 16
20150127, 09:31:18.000, IBM, P, 155.0000, 20150130, 1.12, 1.12, 1.12, 1.12, 2.24, 2, 1
20150127, 09:31:21.000, IBM, C, 157.5000, 20150130, 0.34, 0.34, 0.34, 0.34, 0.34, 1, 1
20150127, 09:31:25.000, IBM, P, 148.0000, 20150206, 0.34, 0.34, 0.34, 0.34, 0.68, 2, 1
20150127, 09:31:25.000, IBM, C, 165.0000, 20150206, 0.01, 0.01, 0.01, 0.01, 0.02, 2, 1
20150127, 09:31:36.000, IBM, P, 160.0000, 20160115, 16.40, 16.40, 16.40, 16.40, 246.00, 15, 1
20150127, 09:31:38.000, IBM, C, 160.0000, 20150130, 0.07, 0.07, 0.07, 0.07, 0.35, 5, 1
20150127, 09:31:50.000, IBM, P, 157.5000, 20150130, 2.75, 2.75, 2.75, 2.75, 5.50, 2, 1
20150127, 09:32:00.000, IBM, C, 157.5000, 20150220, 1.20, 1.20, 1.20, 1.20, 14.40, 12, 1
20150127, 09:32:04.000, IBM, P, 175.0000, 20150320, 21.40, 21.40, 21.40, 21.40, 21.40, 1, 1
20150127, 09:32:04.000, IBM, C, 155.0000, 20150130, 1.05, 1.05, 1.05, 1.05, 31.50, 30, 1
20150127, 09:32:06.000, IBM, C, 170.0000, 20150227, 0.10, 0.10, 0.10, 0.10, 1.00, 10, 1
20150127, 09:32:06.000, IBM, C, 165.0000, 20150227, 0.28, 0.28, 0.28, 0.28, 2.80, 10, 1
20150127, 09:32:06.000, IBM, P, 145.0000, 20150227, 0.72, 0.72, 0.72, 0.72, 7.20, 10, 1
20150127, 09:32:06.000, IBM, P, 142.0000, 20150227, 0.45, 0.45, 0.45, 0.45, 4.50, 10, 1
20150127, 09:32:07.000, IBM, C, 155.0000, 20150320, 3.60, 3.60, 3.60, 3.60, 7.20, 2, 1
20150127, 09:32:30.000, IBM, P, 155.0000, 20150220, 3.35, 3.35, 3.35, 3.35, 83.75, 25, 1
20150127, 09:32:34.000, IBM, P, 157.5000, 20150130, 3.20, 3.20, 3.20, 3.20, 6.40, 2, 1
20150127, 09:32:36.000, IBM, P, 155.0000, 20150213, 3.15, 3.15, 3.15, 3.15, 44.10, 14, 3
20150127, 09:32:36.000, IBM, P, 152.5000, 20150220, 2.28, 2.28, 2.28, 2.28, 2.28, 1, 1
20150127, 09:32:36.000, IBM, P, 155.0000, 20150220, 3.50, 3.50, 3.50, 3.50, 35.00, 10, 10
20150127, 09:32:37.000, IBM, P, 155.0000, 20150417, 5.80, 5.80, 5.80, 5.80, 46.40, 8, 4
20150127, 09:32:37.000, IBM, P, 150.0000, 20150227, 1.85, 1.85, 1.85, 1.85, 25.90, 14, 2
20150127, 09:32:37.000, IBM, C, 155.0000, 20150130, 0.87, 0.87, 0.86, 0.86, 2.60, 3, 3
20150127, 09:32:37.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 147.00, 105, 15
20150127, 09:32:37.000, IBM, P, 155.0000, 20150220, 3.50, 3.50, 3.50, 3.50, 14.00, 4, 3
20150127, 09:32:37.000, IBM, C, 160.0000, 20160115, 8.30, 8.30, 8.30, 8.30, 16.60, 2, 1
20150127, 09:32:38.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 128.80, 92, 15
20150127, 09:32:40.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 2.80, 2, 2
20150127, 09:32:41.000, IBM, P, 155.0000, 20150220, 3.40, 3.40, 3.40, 3.40, 10.20, 3, 1
20150127, 09:32:43.000, IBM, C, 162.5000, 20150220, 0.32, 0.32, 0.32, 0.32, 19.20, 60, 1
20150127, 09:32:43.000, IBM, C, 165.0000, 20150220, 0.16, 0.16, 0.16, 0.16, 9.60, 60, 1
20150127, 09:32:49.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 1.40, 1, 1
20150127, 09:32:53.000, IBM, C, 155.0000, 20150220, 2.00, 2.00, 2.00, 2.00, 6.00, 3, 1
20150127, 09:32:54.000, IBM, P, 155.0000, 20150717, 8.90, 8.90, 8.90, 8.90, 44.50, 5, 1
20150127, 09:32:54.000, IBM, P, 152.5000, 20150213, 2.02, 2.02, 2.02, 2.02, 18.18, 9, 1
20150127, 09:32:54.000, IBM, P, 150.0000, 20150220, 1.50, 1.50, 1.50, 1.50, 7.50, 5, 2
20150127, 09:32:54.000, IBM, P, 155.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 6.00, 4, 2
20150127, 09:32:57.000, IBM, C, 160.0000, 20150220, 0.55, 0.55, 0.55, 0.55, 5.50, 10, 1
20150127, 09:32:58.000, IBM, P, 175.0000, 20150417, 22.00, 22.00, 22.00, 22.00, 352.00, 16, 1
20150127, 09:32:58.000, IBM, C, 170.0000, 20160115, 5.00, 5.00, 5.00, 5.00, 50.00, 10, 1
20150127, 09:32:59.000, IBM, P, 145.0000, 20150320, 1.50, 1.50, 1.50, 1.50, 3.00, 2, 1
20150127, 09:32:59.000, IBM, P, 152.5000, 20150130, 0.58, 0.58, 0.58, 0.58, 5.80, 10, 1
20150127, 09:33:00.000, IBM, P, 155.0000, 20150130, 1.65, 1.65, 1.65, 1.65, 8.25, 5, 1
20150127, 09:33:03.000, IBM, C, 157.5000, 20150206, 0.58, 0.58, 0.58, 0.58, 6.38, 11, 1
20150127, 09:33:03.000, IBM, C, 165.0000, 20150220, 0.16, 0.16, 0.16, 0.16, 0.80, 5, 1
20150127, 09:33:05.000, IBM, C, 155.0000, 20150206, 1.35, 1.35, 1.35, 1.35, 1.35, 1, 1
20150127, 09:33:09.000, IBM, P, 155.0000, 20150220, 3.61, 3.61, 3.61, 3.61, 90.25, 25, 1
20150127, 09:33:10.000, IBM, C, 165.0000, 20150130, 0.02, 0.02, 0.02, 0.02, 0.02, 1, 1
20150127, 09:33:10.000, IBM, C, 162.5000, 20150130, 0.04, 0.04, 0.04, 0.04, 0.04, 1, 1
20150127, 09:33:10.000, IBM, P, 155.0000, 20150220, 3.65, 3.65, 3.65, 3.65, 7.30, 2, 1
20150127, 09:33:16.000, IBM, P, 152.5000, 20150130, 0.59, 0.59, 0.59, 0.59, 2.95, 5, 1
20150127, 09:33:26.000, IBM, P, 160.0000, 20150320, 8.00, 8.00, 8.00, 8.00, 40.00, 5, 1
20150127, 09:33:31.000, IBM, C, 157.5000, 20150130, 0.23, 0.23, 0.23, 0.23, 17.71, 77, 1
20150127, 09:33:33.000, IBM, C, 160.0000, 20150220, 0.52, 0.52, 0.52, 0.52, 1.56, 3, 1
20150127, 09:33:38.000, IBM, P, 149.0000, 20150213, 1.04, 1.04, 1.04, 1.04, 32.24, 31, 2
20150127, 09:33:49.000, IBM, C, 155.0000, 20150130, 0.80, 0.80, 0.80, 0.80, 4.00, 5, 1
20150127, 09:33:57.000, IBM, C, 155.0000, 20150130, 0.77, 0.77, 0.77, 0.77, 7.70, 10, 1
20150127, 09:34:02.000, IBM, C, 160.0000, 20150130, 0.06, 0.06, 0.06, 0.06, 0.30, 5, 1
20150127, 09:34:04.000, IBM, C, 155.0000, 20150220, 2.00, 2.00, 2.00, 2.00, 10.00, 5, 1
20150127, 09:34:04.000, IBM, P, 150.0000, 20150220, 1.45, 1.45, 1.45, 1.45, 1.45, 1, 1
20150127, 09:34:04.000, IBM, P, 155.0000, 20150130, 1.43, 1.43, 1.38, 1.38, 83.35, 59, 13
20150127, 09:34:05.000, IBM, P, 155.0000, 20150130, 1.39, 1.39, 1.36, 1.36, 56.75, 41, 2
20150127, 09:34:07.000, IBM, C, 155.0000, 20150320, 3.30, 3.30, 3.30, 3.30, 9.90, 3, 1
20150127, 09:34:07.000, IBM, P, 157.5000, 20150130, 3.01, 3.01, 3.01, 3.01, 15.05, 5, 2
20150127, 09:34:07.000, IBM, C, 160.0000, 20150130, 0.06, 0.06, 0.06, 0.06, 0.30, 5, 2
20150127, 09:34:12.000, IBM, C, 157.5000, 20150130, 0.24, 0.24, 0.24, 0.24, 2.40, 10, 1
20150127, 09:34:17.000, IBM, P, 155.0000, 20150130, 1.45, 1.45, 1.45, 1.45, 4.35, 3, 2
20150127, 09:34:19.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 14.00, 10, 1
20150127, 09:34:30.000, IBM, C, 160.0000, 20150220, 0.55, 0.56, 0.55, 0.56, 60.60, 110, 2
20150127, 09:34:39.000, IBM, C, 155.0000, 20150130, 0.86, 0.86, 0.86, 0.86, 8.60, 10, 1
20150127, 09:34:40.000, IBM, P, 152.5000, 20150130, 0.47, 0.47, 0.47, 0.47, 0.94, 2, 1
20150127, 09:34:42.000, IBM, P, 146.0000, 20150220, 0.69, 0.69, 0.69, 0.69, 0.69, 1, 1
20150127, 09:34:42.000, IBM, P, 148.0000, 20150220, 1.04, 1.04, 1.04, 1.04, 1.04, 1, 1
20150127, 09:34:49.000, IBM, P, 145.0000, 20150206, 0.18, 0.18, 0.18, 0.18, 0.18, 1, 1
20150127, 09:34:53.000, IBM, C, 157.5000, 20150220, 1.12, 1.12, 1.12, 1.12, 2.24, 2, 2
20150127, 09:35:00.000, IBM, C, 160.0000, 20150130, 0.06, 0.06, 0.06, 0.06, 1.20, 20, 1
20150127, 09:35:01.000, IBM, P, 152.5000, 20150130, 0.49, 0.49, 0.49, 0.49, 14.70, 30, 1
20150127, 09:35:02.000, IBM, P, 115.0000, 20160115, 2.23, 2.23, 2.23, 2.23, 2.23, 1, 1
20150127, 09:35:10.000, IBM, P, 150.0000, 20150206, 0.74, 0.74, 0.74, 0.74, 3.70, 5, 1
20150127, 09:35:10.000, IBM, P, 152.5000, 20150206, 1.44, 1.44, 1.44, 1.44, 7.20, 5, 1
20150127, 09:35:11.000, IBM, P, 160.0000, 20150130, 5.40, 5.40, 5.40, 5.40, 5.40, 1, 1
20150127, 09:35:11.000, IBM, P, 155.0000, 20150130, 1.30, 1.30, 1.30, 1.30, 6.50, 5, 1
20150127, 09:35:21.000, IBM, C, 162.5000, 20150220, 0.33, 0.33, 0.33, 0.33, 41.25, 125, 1
20150127, 09:35:21.000, IBM, C, 165.0000, 20150220, 0.17, 0.17, 0.17, 0.17, 21.25, 125, 1
20150127, 09:35:27.000, IBM, P, 160.0000, 20150220, 7.00, 7.00, 7.00, 7.00, 7.00, 1, 1
20150127, 09:35:29.000, IBM, P, 145.0000, 20150417, 2.10, 2.10, 2.10, 2.10, 10.50, 5, 1
20150127, 09:35:32.000, IBM, C, 150.0000, 20150130, 4.65, 4.65, 4.65, 4.65, 18.60, 4, 1
20150127, 09:35:32.000, IBM, C, 155.0000, 20150130, 0.90, 0.90, 0.90, 0.90, 3.60, 4, 1
20150127, 09:35:38.000, IBM, P, 165.0000, 20150417, 12.65, 12.65, 12.65, 12.65, 12.65, 1, 1
20150127, 09:35:41.000, IBM, C, 160.0000, 20150717, 4.60, 4.60, 4.60, 4.60, 13.80, 3, 1
20150127, 09:35:42.000, IBM, C, 165.0000, 20150717, 3.14, 3.14, 3.14, 3.14, 31.40, 10, 1
20150127, 09:35:49.000, IBM, P, 155.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 7.50, 5, 2
20150127, 09:35:49.000, IBM, P, 155.0000, 20150220, 3.60, 3.60, 3.60, 3.60, 36.00, 10, 1
20150127, 09:35:55.000, IBM, P, 155.0000, 20150227, 4.04, 4.04, 4.04, 4.04, 12.12, 3, 1
20150127, 09:35:55.000, IBM, P, 152.5000, 20150227, 2.46, 2.46, 2.46, 2.46, 7.38, 3, 1
20150127, 09:35:58.000, IBM, C, 162.5000, 20150220, 0.31, 0.31, 0.31, 0.31, 28.21, 91, 1
20150127, 09:35:58.000, IBM, C, 165.0000, 20150220, 0.15, 0.15, 0.15, 0.15, 13.65, 91, 1
20150127, 09:36:00.000, IBM, P, 155.0000, 20150320, 4.85, 4.85, 4.85, 4.85, 4.85, 1, 1
20150127, 09:36:05.000, IBM, C, 162.5000, 20150130, 0.02, 0.02, 0.02, 0.02, 0.18, 9, 1
20150127, 09:36:07.000, IBM, C, 162.5000, 20150130, 0.02, 0.02, 0.02, 0.02, 0.18, 9, 1
20150127, 09:36:08.000, IBM, C, 162.5000, 20150130, 0.02, 0.02, 0.02, 0.02, 0.04, 2, 1
20150127, 09:36:10.000, IBM, C, 162.5000, 20150130, 0.01, 0.01, 0.01, 0.01, 0.10, 10, 1
20150127, 09:36:15.000, IBM, P, 149.0000, 20150213, 0.99, 0.99, 0.99, 0.99, 10.89, 11, 1
20150127, 09:36:32.000, IBM, P, 155.0000, 20150220, 3.60, 3.60, 3.60, 3.60, 10.80, 3, 1
20150127, 09:36:46.000, IBM, C, 180.0000, 20150717, 0.81, 0.81, 0.81, 0.81, 8.10, 10, 1
20150127, 09:36:51.000, IBM, P, 152.5000, 20150130, 0.54, 0.54, 0.54, 0.54, 0.54, 1, 1
20150127, 09:36:54.000, IBM, C, 155.0000, 20150220, 2.00, 2.00, 2.00, 2.00, 6.00, 3, 1
20150127, 09:37:05.000, IBM, P, 155.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 1.50, 1, 1
20150127, 09:37:30.000, IBM, C, 157.5000, 20150130, 0.25, 0.25, 0.25, 0.25, 2.50, 10, 1
20150127, 09:37:34.000, IBM, C, 175.0000, 20150717, 1.27, 1.27, 1.27, 1.27, 12.70, 10, 1
20150127, 09:37:43.000, IBM, C, 162.5000, 20150220, 0.30, 0.30, 0.30, 0.30, 0.30, 1, 1
20150127, 09:37:47.000, IBM, C, 155.0000, 20150220, 2.00, 2.00, 2.00, 2.00, 20.00, 10, 1
20150127, 09:38:17.000, IBM, P, 155.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 7.50, 5, 1
20150127, 09:38:18.000, IBM, C, 155.0000, 20150220, 2.00, 2.00, 2.00, 2.00, 10.00, 5, 1
20150127, 09:38:19.000, IBM, P, 152.5000, 20150130, 0.55, 0.55, 0.55, 0.55, 7.15, 13, 2
20150127, 09:38:19.000, IBM, C, 155.0000, 20150220, 1.95, 1.95, 1.95, 1.95, 3.90, 2, 1
20150127, 09:38:19.000, IBM, P, 160.0000, 20150130, 5.80, 5.80, 5.80, 5.80, 5.80, 1, 1
20150127, 09:38:19.000, IBM, C, 155.0000, 20150130, 0.83, 0.83, 0.83, 0.83, 8.30, 10, 1
20150127, 09:38:19.000, IBM, P, 155.0000, 20150130, 1.55, 1.55, 1.55, 1.55, 6.20, 4, 1
20150127, 09:38:20.000, IBM, C, 157.5000, 20150130, 0.21, 0.21, 0.21, 0.21, 0.84, 4, 1
20150127, 09:38:20.000, IBM, P, 152.5000, 20150206, 1.55, 1.55, 1.55, 1.55, 3.10, 2, 1
20150127, 09:38:21.000, IBM, C, 210.0000, 20170120, 2.80, 2.80, 2.80, 2.80, 8.40, 3, 1
20150127, 09:38:21.000, IBM, P, 157.5000, 20150206, 4.80, 4.80, 4.80, 4.80, 9.60, 2, 1
20150127, 09:38:21.000, IBM, P, 150.0000, 20150417, 3.60, 3.60, 3.60, 3.60, 360.00, 100, 4
20150127, 09:38:21.000, IBM, C, 152.5000, 20150220, 3.26, 3.26, 3.26, 3.26, 6.52, 2, 1
20150127, 09:38:21.000, IBM, C, 160.0000, 20150220, 0.55, 0.55, 0.55, 0.55, 5.50, 10, 1
20150127, 09:38:21.000, IBM, C, 155.0000, 20150220, 1.91, 1.91, 1.88, 1.88, 22.62, 12, 2
20150127, 09:38:21.000, IBM, P, 157.5000, 20150130, 3.50, 3.50, 3.50, 3.50, 70.00, 20, 1
20150127, 09:38:21.000, IBM, C, 155.0000, 20150130, 0.79, 0.79, 0.79, 0.79, 7.90, 10, 1
20150127, 09:38:21.000, IBM, C, 160.0000, 20150320, 1.47, 1.47, 1.47, 1.47, 2.94, 2, 1
20150127, 09:38:22.000, IBM, C, 150.0000, 20150717, 9.30, 9.30, 9.30, 9.30, 465.00, 50, 1
20150127, 09:38:22.000, IBM, P, 157.5000, 20150220, 5.50, 5.50, 5.50, 5.50, 5.50, 1, 1
20150127, 09:38:22.000, IBM, C, 160.0000, 20150220, 0.53, 0.53, 0.49, 0.49, 15.50, 30, 6
20150127, 09:38:22.000, IBM, C, 155.0000, 20150220, 1.88, 1.88, 1.88, 1.88, 37.60, 20, 2
20150127, 09:38:22.000, IBM, C, 155.0000, 20150130, 0.75, 0.75, 0.75, 0.75, 1.50, 2, 1
20150127, 09:38:26.000, IBM, P, 155.0000, 20150130, 1.70, 1.70, 1.70, 1.70, 17.00, 10, 4
20150127, 09:38:33.000, IBM, C, 157.5000, 20150130, 0.20, 0.20, 0.20, 0.20, 2.00, 10, 1
20150127, 09:38:33.000, IBM, C, 160.0000, 20150130, 0.05, 0.05, 0.05, 0.05, 0.50, 10, 1
20150127, 09:38:36.000, IBM, C, 155.0000, 20150717, 6.63, 6.63, 6.63, 6.63, 13.26, 2, 1
20150127, 09:38:36.000, IBM, C, 160.0000, 20150717, 4.58, 4.58, 4.58, 4.58, 9.16, 2, 1
20150127, 09:38:36.000, IBM, P, 155.0000, 20150220, 3.75, 3.75, 3.75, 3.75, 11.25, 3, 1
20150127, 09:38:42.000, IBM, P, 145.0000, 20150220, 0.54, 0.54, 0.54, 0.54, 0.54, 1, 1
20150127, 09:38:42.000, IBM, P, 150.0000, 20150220, 1.54, 1.54, 1.54, 1.54, 1.54, 1, 1
20150127, 09:38:53.000, IBM, C, 157.5000, 20150130, 0.19, 0.19, 0.19, 0.19, 14.06, 74, 2
20150127, 09:38:53.000, IBM, C, 155.0000, 20150130, 0.79, 0.79, 0.79, 0.79, 58.46, 74, 2
20150127, 09:38:54.000, IBM, C, 157.5000, 20150130, 0.18, 0.18, 0.18, 0.18, 4.50, 25, 1
20150127, 09:38:54.000, IBM, C, 155.0000, 20150130, 0.78, 0.78, 0.78, 0.78, 19.50, 25, 1
20150127, 09:39:00.000, IBM, P, 150.0000, 20160115, 11.50, 11.50, 11.50, 11.50, 46.00, 4, 1
20150127, 09:39:00.000, IBM, P, 155.0000, 20150130, 1.61, 1.61, 1.61, 1.61, 20.93, 13, 2
20150127, 09:39:01.000, IBM, P, 157.5000, 20150130, 3.45, 3.45, 3.45, 3.45, 34.50, 10, 1
20150127, 09:39:18.000, IBM, P, 165.0000, 20150417, 12.75, 12.75, 12.75, 12.75, 12.75, 1, 1
20150127, 09:39:29.000, IBM, P, 152.5000, 20150206, 1.49, 1.49, 1.49, 1.49, 4.47, 3, 1
20150127, 09:39:29.000, IBM, P, 155.0000, 20150206, 2.82, 2.82, 2.82, 2.82, 8.46, 3, 1
20150127, 09:40:10.000, IBM, C, 157.5000, 20150130, 0.24, 0.24, 0.24, 0.24, 0.72, 3, 1
20150127, 09:40:15.000, IBM, P, 155.0000, 20150130, 1.45, 1.45, 1.45, 1.45, 2.90, 2, 1
20150127, 09:40:19.000, IBM, P, 150.0000, 20160115, 11.50, 11.50, 11.50, 11.50, 11.50, 1, 1
20150127, 09:40:23.000, IBM, P, 150.0000, 20150220, 1.45, 1.45, 1.45, 1.45, 1.45, 1, 1
20150127, 09:40:23.000, IBM, P, 160.0000, 20150220, 7.07, 7.07, 7.07, 7.07, 7.07, 1, 1
20150127, 09:40:38.000, IBM, P, 157.5000, 20150130, 3.33, 3.33, 3.33, 3.33, 3.33, 1, 1
20150127, 09:40:47.000, IBM, C, 135.0000, 20170120, 26.80, 26.80, 26.80, 26.80, 26.80, 1, 1
20150127, 09:41:00.000, IBM, P, 152.5000, 20150130, 0.47, 0.47, 0.47, 0.47, 9.40, 20, 5
20150127, 09:41:07.000, IBM, C, 160.0000, 20150717, 4.75, 4.75, 4.75, 4.75, 71.25, 15, 2
20150127, 09:41:15.000, IBM, P, 150.0000, 20150417, 3.50, 3.50, 3.50, 3.50, 17.50, 5, 1
20150127, 09:41:28.000, IBM, P, 155.0000, 20150130, 1.42, 1.42, 1.42, 1.42, 7.10, 5, 1
20150127, 09:41:32.000, IBM, P, 155.0000, 20150130, 1.42, 1.42, 1.42, 1.42, 4.26, 3, 1
20150127, 09:41:47.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 1.40, 1, 1
20150127, 09:41:48.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 1.40, 1, 1
20150127, 09:41:53.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 1.40, 1, 1
20150127, 09:41:54.000, IBM, P, 155.0000, 20150130, 1.40, 1.40, 1.40, 1.40, 50.40, 36, 6
20150127, 09:42:11.000, IBM, P, 155.0000, 20150130, 1.45, 1.45, 1.45, 1.45, 5.80, 4, 1
20150127, 09:42:14.000, IBM, P, 152.5000, 20150130, 0.48, 0.48, 0.48, 0.48, 9.60, 20, 4
20150127, 09:42:16.000, IBM, P, 152.5000, 20150130, 0.49, 0.49, 0.49, 0.49, 2.45, 5, 1
20150127, 09:42:17.000, IBM, C, 160.0000, 20150130, 0.06, 0.06, 0.06, 0.06, 0.36, 6, 1
20150127, 09:42:20.000, IBM, C, 200.0000, 20160115, 0.90, 0.90, 0.90, 0.90, 0.90, 1, 1
20150127, 09:42:26.000, IBM, C, 155.0000, 20150213, 1.76, 1.76, 1.76, 1.76, 17.60, 10, 1
20150127, 09:42:36.000, IBM, C, 152.5000, 20150220, 3.30, 3.30, 3.30, 3.30, 33.00, 10, 1
20150127, 09:42:36.000, IBM, C, 155.0000, 20150130, 0.84, 0.84, 0.84, 0.84, 8.40, 10, 1
